Commodity,District,Region,Year,Month,Month_Name,Quarter,Season,Avg_Monthly_Price,Date
Beans Nambaale,Kayunga,Central,2024,10,Oct,Q4,Peak Lean,2942,01/10/2024
Beans Nambaale,Kayunga,Central,2024,11,Nov,Q4,Post-Harvest,2947,01/11/2024
Beans Nambaale,Kayunga,Central,2024,12,Dec,Q4,Post-Harvest,2601,01/12/2024
Beans Nambaale,Kayunga,Central,2025,1,Jan,Q1,Post-Harvest,2510,01/01/2025
Beans Nambaale,Kayunga,Central,2025,2,Feb,Q1,Post-Harvest,2794,01/02/2025
Beans Nambaale,Kayunga,Central,2025,3,Mar,Q1,Lean Season,3104,01/03/2025
Beans Nambaale,Kayunga,Central,2025,4,Apr,Q2,Lean Season,3264,01/04/2025
Beans Nambaale,Kayunga,Central,2025,5,May,Q2,Lean Season,3190,01/05/2025
Beans Nambaale,Kayunga,Central,2025,6,Jun,Q2,Lean Season,2969,01/06/2025
Beans Nambaale,Kayunga,Central,2025,7,Jul,Q3,Early Harvest,2496,01/07/2025
Beans Nambaale,Kayunga,Central,2025,8,Aug,Q3,Early Harvest,2327,01/08/2025
Beans Nambaale,Kayunga,Central,2025,9,Sep,Q3,Early Harvest,2671,01/09/2025
Beans Nambaale,Kayunga,Central,2025,10,Oct,Q4,Peak Lean,3158,01/10/2025
Beans Nambaale,Kayunga,Central,2025,11,Nov,Q4,Post-Harvest,3223,01/11/2025
Beans Nambaale,Kayunga,Central,2025,12,Dec,Q4,Post-Harvest,2810,01/12/2025
Beans Nambaale,Kibaale,Western,2024,1,Jan,Q1,Post-Harvest,2230,01/01/2024
Beans Nambaale,Kibaale,Western,2024,2,Feb,Q1,Post-Harvest,2531,01/02/2024
Beans Nambaale,Kibaale,Western,2024,3,Mar,Q1,Lean Season,2820,01/03/2024
Beans Nambaale,Kibaale,Western,2024,4,Apr,Q2,Lean Season,2896,01/04/2024
Beans Nambaale,Kibaale,Western,2024,5,May,Q2,Lean Season,2847,01/05/2024
Beans Nambaale,Kibaale,Western,2024,6,Jun,Q2,Lean Season,2678,01/06/2024
Beans Nambaale,Kibaale,Western,2024,7,Jul,Q3,Early Harvest,2242,01/07/2024
Beans Nambaale,Kibaale,Western,2024,8,Aug,Q3,Early Harvest,2086,01/08/2024
Beans Nambaale,Kibaale,Western,2024,9,Sep,Q3,Early Harvest,2395,01/09/2024
Beans Nambaale,Kibaale,Western,2024,10,Oct,Q4,Peak Lean,2795,01/10/2024
Beans Nambaale,Kibaale,Western,2024,11,Nov,Q4,Post-Harvest,2917,01/11/2024
Beans Nambaale,Kibaale,Western,2024,12,Dec,Q4,Post-Harvest,2453,01/12/2024
Beans Nambaale,Kibaale,Western,2025,1,Jan,Q1,Post-Harvest,2429,01/01/2025
Beans Nambaale,Kibaale,Western,2025,2,Feb,Q1,Post-Harvest,2716,01/02/2025
Beans Nambaale,Kibaale,Western,2025,3,Mar,Q1,Lean Season,3024,01/03/2025
Beans Nambaale,Kibaale,Western,2025,4,Apr,Q2,Lean Season,3164,01/04/2025
Beans Nambaale,Kibaale,Western,2025,5,May,Q2,Lean Season,3099,01/05/2025
Beans Nambaale,Kibaale,Western,2025,6,Jun,Q2,Lean Season,2827,01/06/2025
Beans Nambaale,Kibaale,Western,2025,7,Jul,Q3,Early Harvest,2388,01/07/2025
Beans Nambaale,Kibaale,Western,2025,8,Aug,Q3,Early Harvest,2259,01/08/2025
Beans Nambaale,Kibaale,Western,2025,9,Sep,Q3,Early Harvest,2592,01/09/2025
Beans Nambaale,Kibaale,Western,2025,10,Oct,Q4,Peak Lean,3075,01/10/2025
Beans Nambaale,Kibaale,Western,2025,11,Nov,Q4,Post-Harvest,3131,01/11/2025
Beans Nambaale,Kibaale,Western,2025,12,Dec,Q4,Post-Harvest,2651,01/12/2025
Beans Nambaale,Kiryadongo,Northern,2024,1,Jan,Q1,Post-Harvest,2121,01/01/2024
Beans Nambaale,Kiryadongo,Northern,2024,2,Feb,Q1,Post-Harvest,2374,01/02/2024
Beans Nambaale,Kiryadongo,Northern,2024,3,Mar,Q1,Lean Season,2654,01/03/2024
Beans Nambaale,Kiryadongo,Northern,2024,4,Apr,Q2,Lean Season,2731,01/04/2024
Beans Nambaale,Kiryadongo,Northern,2024,5,May,Q2,Lean Season,2762,01/05/2024
Beans Nambaale,Kiryadongo,Northern,2024,6,Jun,Q2,Lean Season,2572,01/06/2024
Beans Nambaale,Kiryadongo,Northern,2024,7,Jul,Q3,Early Harvest,2132,01/07/2024
Beans Nambaale,Kiryadongo,Northern,2024,8,Aug,Q3,Early Harvest,1987,01/08/2024
Beans Nambaale,Kiryadongo,Northern,2024,9,Sep,Q3,Early Harvest,2312,01/09/2024
Beans Nambaale,Kiryadongo,Northern,2024,10,Oct,Q4,Peak Lean,2706,01/10/2024
Beans Nambaale,Kiryadongo,Northern,2024,11,Nov,Q4,Post-Harvest,2791,01/11/2024
Beans Nambaale,Kiryadongo,Northern,2024,12,Dec,Q4,Post-Harvest,2342,01/12/2024
Beans Nambaale,Kiryadongo,Northern,2025,1,Jan,Q1,Post-Harvest,2335,01/01/2025
Beans Nambaale,Kiryadongo,Northern,2025,2,Feb,Q1,Post-Harvest,2637,01/02/2025
Beans Nambaale,Kiryadongo,Northern,2025,3,Mar,Q1,Lean Season,2883,01/03/2025
Beans Nambaale,Kiryadongo,Northern,2025,4,Apr,Q2,Lean Season,3031,01/04/2025
Beans Nambaale,Kiryadongo,Northern,2025,5,May,Q2,Lean Season,2958,01/05/2025
Beans Nambaale,Kiryadongo,Northern,2025,6,Jun,Q2,Lean Season,2787,01/06/2025
Beans Nambaale,Kiryadongo,Northern,2025,7,Jul,Q3,Early Harvest,2297,01/07/2025
Beans Nambaale,Kiryadongo,Northern,2025,8,Aug,Q3,Early Harvest,2111,01/08/2025
Beans Nambaale,Kiryadongo,Northern,2025,9,Sep,Q3,Early Harvest,2465,01/09/2025
Beans Nambaale,Kiryadongo,Northern,2025,10,Oct,Q4,Peak Lean,2908,01/10/2025
Beans Nambaale,Kiryadongo,Northern,2025,11,Nov,Q4,Post-Harvest,3011,01/11/2025
Beans Nambaale,Kiryadongo,Northern,2025,12,Dec,Q4,Post-Harvest,2495,01/12/2025
Beans Nambaale,Kitgum,Northern,2024,1,Jan,Q1,Post-Harvest,2020,01/01/2024
Beans Nambaale,Kitgum,Northern,2024,2,Feb,Q1,Post-Harvest,2221,01/02/2024
Beans Nambaale,Kitgum,Northern,2024,3,Mar,Q1,Lean Season,2515,01/03/2024
Beans Nambaale,Kitgum,Northern,2024,4,Apr,Q2,Lean Season,2621,01/04/2024
Beans Nambaale,Kitgum,Northern,2024,5,May,Q2,Lean Season,2576,01/05/2024
Beans Nambaale,Kitgum,Northern,2024,6,Jun,Q2,Lean Season,2374,01/06/2024
Beans Nambaale,Kitgum,Northern,2024,7,Jul,Q3,Early Harvest,1996,01/07/2024
Beans Nambaale,Kitgum,Northern,2024,8,Aug,Q3,Early Harvest,1896,01/08/2024
Beans Nambaale,Kitgum,Northern,2024,9,Sep,Q3,Early Harvest,2184,01/09/2024
Beans Nambaale,Kitgum,Northern,2024,10,Oct,Q4,Peak Lean,2529,01/10/2024
Beans Nambaale,Kitgum,Northern,2024,11,Nov,Q4,Post-Harvest,2596,01/11/2024
Beans Nambaale,Kitgum,Northern,2024,12,Dec,Q4,Post-Harvest,2223,01/12/2024
Beans Nambaale,Kitgum,Northern,2025,1,Jan,Q1,Post-Harvest,2133,01/01/2025
Beans Nambaale,Kitgum,Northern,2025,2,Feb,Q1,Post-Harvest,2434,01/02/2025
Beans Nambaale,Kitgum,Northern,2025,3,Mar,Q1,Lean Season,2746,01/03/2025
Beans Nambaale,Kitgum,Northern,2025,4,Apr,Q2,Lean Season,2828,01/04/2025
Beans Nambaale,Kitgum,Northern,2025,5,May,Q2,Lean Season,2802,01/05/2025
Beans Nambaale,Kitgum,Northern,2025,6,Jun,Q2,Lean Season,2582,01/06/2025
Beans Nambaale,Kitgum,Northern,2025,7,Jul,Q3,Early Harvest,2169,01/07/2025
Beans Nambaale,Kitgum,Northern,2025,8,Aug,Q3,Early Harvest,2041,01/08/2025
Beans Nambaale,Kitgum,Northern,2025,9,Sep,Q3,Early Harvest,2363,01/09/2025
Beans Nambaale,Kitgum,Northern,2025,10,Oct,Q4,Peak Lean,2821,01/10/2025
Beans Nambaale,Kitgum,Northern,2025,11,Nov,Q4,Post-Harvest,2855,01/11/2025
Beans Nambaale,Kitgum,Northern,2025,12,Dec,Q4,Post-Harvest,2430,01/12/2025
Beans Nambaale,Kyegegwa,Western,2024,1,Jan,Q1,Post-Harvest,2296,01/01/2024
Beans Nambaale,Kyegegwa,Western,2024,2,Feb,Q1,Post-Harvest,2533,01/02/2024
Beans Nambaale,Kyegegwa,Western,2024,3,Mar,Q1,Lean Season,2807,01/03/2024
Beans Nambaale,Kyegegwa,Western,2024,4,Apr,Q2,Lean Season,2931,01/04/2024
Beans Nambaale,Kyegegwa,Western,2024,5,May,Q2,Lean Season,2876,01/05/2024
Beans Nambaale,Kyegegwa,Western,2024,6,Jun,Q2,Lean Season,2664,01/06/2024
Beans Nambaale,Kyegegwa,Western,2024,7,Jul,Q3,Early Harvest,2270,01/07/2024
Beans Nambaale,Kyegegwa,Western,2024,8,Aug,Q3,Early Harvest,2127,01/08/2024
Beans Nambaale,Kyegegwa,Western,2024,9,Sep,Q3,Early Harvest,2378,01/09/2024
Beans Nambaale,Kyegegwa,Western,2024,10,Oct,Q4,Peak Lean,2852,01/10/2024
Beans Nambaale,Kyegegwa,Western,2024,11,Nov,Q4,Post-Harvest,2920,01/11/2024
Beans Nambaale,Kyegegwa,Western,2024,12,Dec,Q4,Post-Harvest,2512,01/12/2024
Beans Nambaale,Kyegegwa,Western,2025,1,Jan,Q1,Post-Harvest,2445,01/01/2025
Beans Nambaale,Kyegegwa,Western,2025,2,Feb,Q1,Post-Harvest,2736,01/02/2025
Beans Nambaale,Kyegegwa,Western,2025,3,Mar,Q1,Lean Season,3018,01/03/2025
Beans Nambaale,Kyegegwa,Western,2025,4,Apr,Q2,Lean Season,3239,01/04/2025
Beans Nambaale,Kyegegwa,Western,2025,5,May,Q2,Lean Season,3136,01/05/2025
Beans Nambaale,Kyegegwa,Western,2025,6,Jun,Q2,Lean Season,2904,01/06/2025
Beans Nambaale,Kyegegwa,Western,2025,7,Jul,Q3,Early Harvest,2429,01/07/2025
Beans Nambaale,Kyegegwa,Western,2025,8,Aug,Q3,Early Harvest,2300,01/08/2025
Beans Nambaale,Kyegegwa,Western,2025,9,Sep,Q3,Early Harvest,2590,01/09/2025
Beans Nambaale,Kyegegwa,Western,2025,10,Oct,Q4,Peak Lean,3102,01/10/2025
Beans Nambaale,Kyegegwa,Western,2025,11,Nov,Q4,Post-Harvest,3221,01/11/2025
Beans Nambaale,Kyegegwa,Western,2025,12,Dec,Q4,Post-Harvest,2713,01/12/2025
Beans Nambaale,Lira,Northern,2024,1,Jan,Q1,Post-Harvest,2207,01/01/2024
Beans Nambaale,Lira,Northern,2024,2,Feb,Q1,Post-Harvest,2449,01/02/2024
Beans Nambaale,Lira,Northern,2024,3,Mar,Q1,Lean Season,2761,01/03/2024
Beans Nambaale,Lira,Northern,2024,4,Apr,Q2,Lean Season,2906,01/04/2024
Beans Nambaale,Lira,Northern,2024,5,May,Q2,Lean Season,2850,01/05/2024
Beans Nambaale,Lira,Northern,2024,6,Jun,Q2,Lean Season,2575,01/06/2024
Beans Nambaale,Lira,Northern,2024,7,Jul,Q3,Early Harvest,2175,01/07/2024
Beans Nambaale,Lira,Northern,2024,8,Aug,Q3,Early Harvest,2057,01/08/2024
Beans Nambaale,Lira,Northern,2024,9,Sep,Q3,Early Harvest,2326,01/09/2024
Beans Nambaale,Lira,Northern,2024,10,Oct,Q4,Peak Lean,2789,01/10/2024
Beans Nambaale,Lira,Northern,2024,11,Nov,Q4,Post-Harvest,2902,01/11/2024
Beans Nambaale,Lira,Northern,2024,12,Dec,Q4,Post-Harvest,2460,01/12/2024
Beans Nambaale,Lira,Northern,2025,1,Jan,Q1,Post-Harvest,2378,01/01/2025
Beans Nambaale,Lira,Northern,2025,2,Feb,Q1,Post-Harvest,2732,01/02/2025
Beans Nambaale,Lira,Northern,2025,3,Mar,Q1,Lean Season,2989,01/03/2025
Beans Nambaale,Lira,Northern,2025,4,Apr,Q2,Lean Season,3085,01/04/2025
Beans Nambaale,Lira,Northern,2025,5,May,Q2,Lean Season,3042,01/05/2025
Beans Nambaale,Lira,Northern,2025,6,Jun,Q2,Lean Season,2837,01/06/2025
Beans Nambaale,Lira,Northern,2025,7,Jul,Q3,Early Harvest,2389,01/07/2025
Beans Nambaale,Lira,Northern,2025,8,Aug,Q3,Early Harvest,2239,01/08/2025
Beans Nambaale,Lira,Northern,2025,9,Sep,Q3,Early Harvest,2569,01/09/2025
Beans Nambaale,Lira,Northern,2025,10,Oct,Q4,Peak Lean,3023,01/10/2025
Beans Nambaale,Lira,Northern,2025,11,Nov,Q4,Post-Harvest,3083,01/11/2025
Beans Nambaale,Lira,Northern,2025,12,Dec,Q4,Post-Harvest,2679,01/12/2025
Beans Nambaale,Luwero,Central,2024,1,Jan,Q1,Post-Harvest,2337,01/01/2024
Beans Nambaale,Luwero,Central,2024,2,Feb,Q1,Post-Harvest,2651,01/02/2024
Beans Nambaale,Luwero,Central,2024,3,Mar,Q1,Lean Season,2983,01/03/2024
Beans Nambaale,Luwero,Central,2024,4,Apr,Q2,Lean Season,3045,01/04/2024
Beans Nambaale,Luwero,Central,2024,5,May,Q2,Lean Season,3024,01/05/2024
Beans Nambaale,Luwero,Central,2024,6,Jun,Q2,Lean Season,2796,01/06/2024
Beans Nambaale,Luwero,Central,2024,7,Jul,Q3,Early Harvest,2309,01/07/2024
Beans Nambaale,Luwero,Central,2024,8,Aug,Q3,Early Harvest,2193,01/08/2024
Beans Nambaale,Luwero,Central,2024,9,Sep,Q3,Early Harvest,2557,01/09/2024
Beans Nambaale,Luwero,Central,2024,10,Oct,Q4,Peak Lean,2955,01/10/2024
Beans Nambaale,Luwero,Central,2024,11,Nov,Q4,Post-Harvest,3079,01/11/2024
Beans Nambaale,Luwero,Central,2024,12,Dec,Q4,Post-Harvest,2610,01/12/2024
Beans Nambaale,Luwero,Central,2025,1,Jan,Q1,Post-Harvest,2570,01/01/2025
Beans Nambaale,Luwero,Central,2025,2,Feb,Q1,Post-Harvest,2889,01/02/2025
Beans Nambaale,Luwero,Central,2025,3,Mar,Q1,Lean Season,3186,01/03/2025
Beans Nambaale,Luwero,Central,2025,4,Apr,Q2,Lean Season,3334,01/04/2025
Beans Nambaale,Luwero,Central,2025,5,May,Q2,Lean Season,3271,01/05/2025
Beans Nambaale,Luwero,Central,2025,6,Jun,Q2,Lean Season,3048,01/06/2025
Beans Nambaale,Luwero,Central,2025,7,Jul,Q3,Early Harvest,2566,01/07/2025
Beans Nambaale,Luwero,Central,2025,8,Aug,Q3,Early Harvest,2356,01/08/2025
Beans Nambaale,Luwero,Central,2025,9,Sep,Q3,Early Harvest,2816,01/09/2025
Beans Nambaale,Luwero,Central,2025,10,Oct,Q4,Peak Lean,3215,01/10/2025
Beans Nambaale,Luwero,Central,2025,11,Nov,Q4,Post-Harvest,3310,01/11/2025
Beans Nambaale,Luwero,Central,2025,12,Dec,Q4,Post-Harvest,2831,01/12/2025
Beans Nambaale,Masindi,Western,2024,1,Jan,Q1,Post-Harvest,2338,01/01/2024
Beans Nambaale,Masindi,Western,2024,2,Feb,Q1,Post-Harvest,2713,01/02/2024
Beans Nambaale,Masindi,Western,2024,3,Mar,Q1,Lean Season,2993,01/03/2024
Beans Nambaale,Masindi,Western,2024,4,Apr,Q2,Lean Season,3125,01/04/2024
Beans Nambaale,Masindi,Western,2024,5,May,Q2,Lean Season,3059,01/05/2024
Beans Nambaale,Masindi,Western,2024,6,Jun,Q2,Lean Season,2847,01/06/2024
Beans Nambaale,Masindi,Western,2024,7,Jul,Q3,Early Harvest,2412,01/07/2024
Beans Nambaale,Masindi,Western,2024,8,Aug,Q3,Early Harvest,2194,01/08/2024
Beans Nambaale,Masindi,Western,2024,9,Sep,Q3,Early Harvest,2504,01/09/2024
Beans Nambaale,Masindi,Western,2024,10,Oct,Q4,Peak Lean,2996,01/10/2024
Beans Nambaale,Masindi,Western,2024,11,Nov,Q4,Post-Harvest,3189,01/11/2024
Beans Nambaale,Masindi,Western,2024,12,Dec,Q4,Post-Harvest,2633,01/12/2024
Beans Nambaale,Masindi,Western,2025,1,Jan,Q1,Post-Harvest,2559,01/01/2025
Beans Nambaale,Masindi,Western,2025,2,Feb,Q1,Post-Harvest,2898,01/02/2025
Beans Nambaale,Masindi,Western,2025,3,Mar,Q1,Lean Season,3229,01/03/2025
Beans Nambaale,Masindi,Western,2025,4,Apr,Q2,Lean Season,3389,01/04/2025
Beans Nambaale,Masindi,Western,2025,5,May,Q2,Lean Season,3291,01/05/2025
Beans Nambaale,Masindi,Western,2025,6,Jun,Q2,Lean Season,3065,01/06/2025
Beans Nambaale,Masindi,Western,2025,7,Jul,Q3,Early Harvest,2627,01/07/2025
Beans Nambaale,Masindi,Western,2025,8,Aug,Q3,Early Harvest,2430,01/08/2025
Beans Nambaale,Masindi,Western,2025,9,Sep,Q3,Early Harvest,2734,01/09/2025
Beans Nambaale,Masindi,Western,2025,10,Oct,Q4,Peak Lean,3266,01/10/2025
Beans Nambaale,Masindi,Western,2025,11,Nov,Q4,Post-Harvest,3332,01/11/2025
Beans Nambaale,Masindi,Western,2025,12,Dec,Q4,Post-Harvest,2856,01/12/2025
Beans Nambaale,Mbale,Eastern,2024,1,Jan,Q1,Post-Harvest,2390,01/01/2024
Beans Nambaale,Mbale,Eastern,2024,2,Feb,Q1,Post-Harvest,2702,01/02/2024
Beans Nambaale,Mbale,Eastern,2024,3,Mar,Q1,Lean Season,3021,01/03/2024
Beans Nambaale,Mbale,Eastern,2024,4,Apr,Q2,Lean Season,3161,01/04/2024
Beans Nambaale,Mbale,Eastern,2024,5,May,Q2,Lean Season,3027,01/05/2024
Beans Nambaale,Mbale,Eastern,2024,6,Jun,Q2,Lean Season,2857,01/06/2024
Beans Nambaale,Mbale,Eastern,2024,7,Jul,Q3,Early Harvest,2354,01/07/2024
Beans Nambaale,Mbale,Eastern,2024,8,Aug,Q3,Early Harvest,2217,01/08/2024
Beans Nambaale,Mbale,Eastern,2024,9,Sep,Q3,Early Harvest,2599,01/09/2024
Beans Nambaale,Mbale,Eastern,2024,10,Oct,Q4,Peak Lean,3059,01/10/2024
Beans Nambaale,Mbale,Eastern,2024,11,Nov,Q4,Post-Harvest,3080,01/11/2024
Beans Nambaale,Mbale,Eastern,2024,12,Dec,Q4,Post-Harvest,2644,01/12/2024
Beans Nambaale,Mbale,Eastern,2025,1,Jan,Q1,Post-Harvest,2595,01/01/2025
Beans Nambaale,Mbale,Eastern,2025,2,Feb,Q1,Post-Harvest,2913,01/02/2025
Beans Nambaale,Mbale,Eastern,2025,3,Mar,Q1,Lean Season,3212,01/03/2025
Beans Nambaale,Mbale,Eastern,2025,4,Apr,Q2,Lean Season,3396,01/04/2025
Beans Nambaale,Mbale,Eastern,2025,5,May,Q2,Lean Season,3337,01/05/2025
Beans Nambaale,Mbale,Eastern,2025,6,Jun,Q2,Lean Season,3064,01/06/2025
Beans Nambaale,Mbale,Eastern,2025,7,Jul,Q3,Early Harvest,2616,01/07/2025
Beans Nambaale,Mbale,Eastern,2025,8,Aug,Q3,Early Harvest,2451,01/08/2025
Beans Nambaale,Mbale,Eastern,2025,9,Sep,Q3,Early Harvest,2769,01/09/2025
Beans Nambaale,Mbale,Eastern,2025,10,Oct,Q4,Peak Lean,3343,01/10/2025
Beans Nambaale,Mbale,Eastern,2025,11,Nov,Q4,Post-Harvest,3417,01/11/2025
Beans Nambaale,Mbale,Eastern,2025,12,Dec,Q4,Post-Harvest,2837,01/12/2025
Beans Nambaale,Mubende,Western,2024,1,Jan,Q1,Post-Harvest,2320,01/01/2024
Beans Nambaale,Mubende,Western,2024,2,Feb,Q1,Post-Harvest,2698,01/02/2024
Beans Nambaale,Mubende,Western,2024,3,Mar,Q1,Lean Season,2963,01/03/2024
Beans Nambaale,Mubende,Western,2024,4,Apr,Q2,Lean Season,3112,01/04/2024
Beans Nambaale,Mubende,Western,2024,5,May,Q2,Lean Season,3018,01/05/2024
Beans Nambaale,Mubende,Western,2024,6,Jun,Q2,Lean Season,2788,01/06/2024
Beans Nambaale,Mubende,Western,2024,7,Jul,Q3,Early Harvest,2365,01/07/2024
Beans Nambaale,Mubende,Western,2024,8,Aug,Q3,Early Harvest,2143,01/08/2024
Beans Nambaale,Mubende,Western,2024,9,Sep,Q3,Early Harvest,2564,01/09/2024
Beans Nambaale,Mubende,Western,2024,10,Oct,Q4,Peak Lean,2951,01/10/2024
Beans Nambaale,Mubende,Western,2024,11,Nov,Q4,Post-Harvest,3057,01/11/2024
Beans Nambaale,Mubende,Western,2024,12,Dec,Q4,Post-Harvest,2608,01/12/2024
Beans Nambaale,Mubende,Western,2025,1,Jan,Q1,Post-Harvest,2538,01/01/2025
Beans Nambaale,Mubende,Western,2025,2,Feb,Q1,Post-Harvest,2900,01/02/2025
Beans Nambaale,Mubende,Western,2025,3,Mar,Q1,Lean Season,3233,01/03/2025
Beans Nambaale,Mubende,Western,2025,4,Apr,Q2,Lean Season,3330,01/04/2025
Beans Nambaale,Mubende,Western,2025,5,May,Q2,Lean Season,3255,01/05/2025
Beans Nambaale,Mubende,Western,2025,6,Jun,Q2,Lean Season,3015,01/06/2025
Beans Nambaale,Mubende,Western,2025,7,Jul,Q3,Early Harvest,2494,01/07/2025
Beans Nambaale,Mubende,Western,2025,8,Aug,Q3,Early Harvest,2376,01/08/2025
Beans Nambaale,Mubende,Western,2025,9,Sep,Q3,Early Harvest,2747,01/09/2025
Beans Nambaale,Mubende,Western,2025,10,Oct,Q4,Peak Lean,3228,01/10/2025
Beans Nambaale,Mubende,Western,2025,11,Nov,Q4,Post-Harvest,3289,01/11/2025
Beans Nambaale,Mubende,Western,2025,12,Dec,Q4,Post-Harvest,2771,01/12/2025
Beans Nambaale,Mutukula,Western,2024,1,Jan,Q1,Post-Harvest,2519,01/01/2024
Beans Nambaale,Mutukula,Western,2024,2,Feb,Q1,Post-Harvest,2872,01/02/2024
Beans Nambaale,Mutukula,Western,2024,3,Mar,Q1,Lean Season,3160,01/03/2024
Beans Nambaale,Mutukula,Western,2024,4,Apr,Q2,Lean Season,3276,01/04/2024
Beans Nambaale,Mutukula,Western,2024,5,May,Q2,Lean Season,3169,01/05/2024
Beans Nambaale,Mutukula,Western,2024,6,Jun,Q2,Lean Season,3021,01/06/2024
Beans Nambaale,Mutukula,Western,2024,7,Jul,Q3,Early Harvest,2558,01/07/2024
Beans Nambaale,Mutukula,Western,2024,8,Aug,Q3,Early Harvest,2350,01/08/2024
Beans Nambaale,Mutukula,Western,2024,9,Sep,Q3,Early Harvest,2799,01/09/2024
Beans Nambaale,Mutukula,Western,2024,10,Oct,Q4,Peak Lean,3269,01/10/2024
Beans Nambaale,Mutukula,Western,2024,11,Nov,Q4,Post-Harvest,3349,01/11/2024
Beans Nambaale,Mutukula,Western,2024,12,Dec,Q4,Post-Harvest,2833,01/12/2024
Beans Nambaale,Mutukula,Western,2025,1,Jan,Q1,Post-Harvest,2787,01/01/2025
Beans Nambaale,Mutukula,Western,2025,2,Feb,Q1,Post-Harvest,3135,01/02/2025
Beans Nambaale,Mutukula,Western,2025,3,Mar,Q1,Lean Season,3502,01/03/2025
Beans Nambaale,Mutukula,Western,2025,4,Apr,Q2,Lean Season,3620,01/04/2025
Beans Nambaale,Mutukula,Western,2025,5,May,Q2,Lean Season,3459,01/05/2025
Beans Nambaale,Mutukula,Western,2025,6,Jun,Q2,Lean Season,3294,01/06/2025
Beans Nambaale,Mutukula,Western,2025,7,Jul,Q3,Early Harvest,2781,01/07/2025
Beans Nambaale,Mutukula,Western,2025,8,Aug,Q3,Early Harvest,2637,01/08/2025
Beans Nambaale,Mutukula,Western,2025,9,Sep,Q3,Early Harvest,2960,01/09/2025
Beans Nambaale,Mutukula,Western,2025,10,Oct,Q4,Peak Lean,3496,01/10/2025
Beans Nambaale,Mutukula,Western,2025,11,Nov,Q4,Post-Harvest,3659,01/11/2025
Beans Nambaale,Mutukula,Western,2025,12,Dec,Q4,Post-Harvest,3051,01/12/2025
Beans Nambaale,Natete,Central,2024,1,Jan,Q1,Post-Harvest,2630,01/01/2024
Beans Nambaale,Natete,Central,2024,2,Feb,Q1,Post-Harvest,3031,01/02/2024
Beans Nambaale,Natete,Central,2024,3,Mar,Q1,Lean Season,3348,01/03/2024
Beans Nambaale,Natete,Central,2024,4,Apr,Q2,Lean Season,3502,01/04/2024
Beans Nambaale,Natete,Central,2024,5,May,Q2,Lean Season,3401,01/05/2024
Beans Nambaale,Natete,Central,2024,6,Jun,Q2,Lean Season,3199,01/06/2024
Beans Nambaale,Natete,Central,2024,7,Jul,Q3,Early Harvest,2641,01/07/2024
Beans Nambaale,Natete,Central,2024,8,Aug,Q3,Early Harvest,2456,01/08/2024
Beans Nambaale,Natete,Central,2024,9,Sep,Q3,Early Harvest,2860,01/09/2024
Beans Nambaale,Natete,Central,2024,10,Oct,Q4,Peak Lean,3344,01/10/2024
Beans Nambaale,Natete,Central,2024,11,Nov,Q4,Post-Harvest,3500,01/11/2024
Beans Nambaale,Natete,Central,2024,12,Dec,Q4,Post-Harvest,2956,01/12/2024
Beans Nambaale,Natete,Central,2025,1,Jan,Q1,Post-Harvest,2863,01/01/2025
Beans Nambaale,Natete,Central,2025,2,Feb,Q1,Post-Harvest,3274,01/02/2025
Beans Nambaale,Natete,Central,2025,3,Mar,Q1,Lean Season,3604,01/03/2025
Beans Nambaale,Natete,Central,2025,4,Apr,Q2,Lean Season,3792,01/04/2025
Beans Nambaale,Natete,Central,2025,5,May,Q2,Lean Season,3683,01/05/2025
Beans Nambaale,Natete,Central,2025,6,Jun,Q2,Lean Season,3348,01/06/2025
Beans Nambaale,Natete,Central,2025,7,Jul,Q3,Early Harvest,2879,01/07/2025
Beans Nambaale,Natete,Central,2025,8,Aug,Q3,Early Harvest,2669,01/08/2025
Beans Nambaale,Natete,Central,2025,9,Sep,Q3,Early Harvest,3081,01/09/2025
Beans Nambaale,Natete,Central,2025,10,Oct,Q4,Peak Lean,3637,01/10/2025
Beans Nambaale,Natete,Central,2025,11,Nov,Q4,Post-Harvest,3704,01/11/2025
Beans Nambaale,Natete,Central,2025,12,Dec,Q4,Post-Harvest,3213,01/12/2025
Beans Nambaale,Nwoya,Northern,2024,1,Jan,Q1,Post-Harvest,2124,01/01/2024
Beans Nambaale,Nwoya,Northern,2024,2,Feb,Q1,Post-Harvest,2362,01/02/2024
Beans Nambaale,Nwoya,Northern,2024,3,Mar,Q1,Lean Season,2646,01/03/2024
Beans Nambaale,Nwoya,Northern,2024,4,Apr,Q2,Lean Season,2792,01/04/2024
Beans Nambaale,Nwoya,Northern,2024,5,May,Q2,Lean Season,2728,01/05/2024
Beans Nambaale,Nwoya,Northern,2024,6,Jun,Q2,Lean Season,2544,01/06/2024
Beans Nambaale,Nwoya,Northern,2024,7,Jul,Q3,Early Harvest,2078,01/07/2024
Beans Nambaale,Nwoya,Northern,2024,8,Aug,Q3,Early Harvest,1984,01/08/2024
Beans Nambaale,Nwoya,Northern,2024,9,Sep,Q3,Early Harvest,2305,01/09/2024
Beans Nambaale,Nwoya,Northern,2024,10,Oct,Q4,Peak Lean,2725,01/10/2024
Beans Nambaale,Nwoya,Northern,2024,11,Nov,Q4,Post-Harvest,2742,01/11/2024
