Date,Year,Month,Month_Name,Commodity,Region,District,SARIMA_Forecast,SARIMAX_Forecast,Blended_Forecast,Lower_95CI,Upper_95CI,Forecast_Month
2026-11-01,2026,11,Nov,Beans Yellow,Central,Luwero,3320.0,3452.0,3399.0,3127.0,3671.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Central,Luwero,2761.0,2831.0,2803.0,2579.0,3027.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Central,Kayunga,2674.0,2752.0,2721.0,2503.0,2939.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Central,Kayunga,2903.0,2992.0,2956.0,2720.0,3192.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Central,Kayunga,3264.0,3302.0,3287.0,3024.0,3550.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Central,Kayunga,3438.0,3496.0,3473.0,3195.0,3751.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Central,Kayunga,3356.0,3440.0,3406.0,3134.0,3678.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Central,Kayunga,3056.0,3111.0,3089.0,2842.0,3336.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Central,Kayunga,2572.0,2601.0,2589.0,2382.0,2796.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Central,Kayunga,2385.0,2414.0,2402.0,2210.0,2594.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Central,Kayunga,2738.0,2840.0,2799.0,2575.0,3023.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Central,Kayunga,3136.0,3224.0,3189.0,2934.0,3444.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Central,Kayunga,3256.0,3319.0,3294.0,3030.0,3558.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Central,Kayunga,2683.0,2784.0,2744.0,2524.0,2964.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Central,Gomba,2474.0,2509.0,2495.0,2295.0,2695.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Central,Gomba,2782.0,2861.0,2829.0,2603.0,3055.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Central,Gomba,3096.0,3179.0,3146.0,2894.0,3398.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Central,Gomba,3264.0,3356.0,3319.0,3053.0,3585.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Central,Gomba,3198.0,3240.0,3223.0,2965.0,3481.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Central,Gomba,2949.0,3021.0,2992.0,2753.0,3231.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Central,Gomba,2365.0,2452.0,2417.0,2224.0,2610.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Central,Gomba,2209.0,2276.0,2249.0,2069.0,2429.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Central,Gomba,2549.0,2583.0,2569.0,2363.0,2775.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Central,Gomba,3051.0,3121.0,3093.0,2846.0,3340.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Central,Gomba,3079.0,3175.0,3137.0,2886.0,3388.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Central,Gomba,2604.0,2691.0,2656.0,2444.0,2868.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Western,Mubende,2688.0,2748.0,2724.0,2506.0,2942.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Western,Mubende,3039.0,3088.0,3068.0,2823.0,3313.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Western,Mubende,3389.0,3453.0,3427.0,3153.0,3701.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Western,Mubende,3384.0,3473.0,3437.0,3162.0,3712.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Western,Mubende,3333.0,3382.0,3362.0,3093.0,3631.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Western,Mubende,3132.0,3219.0,3184.0,2929.0,3439.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Western,Mubende,2580.0,2646.0,2620.0,2410.0,2830.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Western,Mubende,2410.0,2501.0,2465.0,2268.0,2662.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Western,Mubende,2728.0,2807.0,2775.0,2553.0,2997.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Western,Mubende,3250.0,3302.0,3281.0,3019.0,3543.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Western,Mubende,3303.0,3374.0,3346.0,3078.0,3614.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Western,Mubende,2813.0,2866.0,2845.0,2617.0,3073.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Western,Hoima,2794.0,2865.0,2837.0,2610.0,3064.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Western,Hoima,3135.0,3243.0,3200.0,2944.0,3456.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Western,Hoima,3384.0,3445.0,3421.0,3147.0,3695.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Western,Hoima,3522.0,3562.0,3546.0,3262.0,3830.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Western,Hoima,3529.0,3623.0,3585.0,3298.0,3872.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Western,Hoima,3159.0,3244.0,3210.0,2953.0,3467.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Western,Hoima,2687.0,2727.0,2711.0,2494.0,2928.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Western,Hoima,2486.0,2522.0,2508.0,2307.0,2709.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Western,Hoima,2873.0,2922.0,2902.0,2670.0,3134.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Western,Hoima,3329.0,3364.0,3350.0,3082.0,3618.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Western,Hoima,3308.0,3409.0,3369.0,3099.0,3639.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Western,Hoima,2812.0,2858.0,2840.0,2613.0,3067.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Western,Masindi,2752.0,2833.0,2801.0,2577.0,3025.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Western,Masindi,2999.0,3089.0,3053.0,2809.0,3297.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Western,Masindi,3417.0,3496.0,3464.0,3187.0,3741.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Western,Masindi,3470.0,3560.0,3524.0,3242.0,3806.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Western,Masindi,3335.0,3422.0,3387.0,3116.0,3658.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Western,Masindi,3132.0,3209.0,3178.0,2924.0,3432.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Western,Masindi,2583.0,2626.0,2609.0,2400.0,2818.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Western,Masindi,2418.0,2482.0,2456.0,2260.0,2652.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Western,Masindi,2811.0,2870.0,2846.0,2618.0,3074.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Western,Masindi,3260.0,3369.0,3325.0,3059.0,3591.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Western,Masindi,3331.0,3421.0,3385.0,3114.0,3656.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Western,Masindi,2807.0,2903.0,2865.0,2636.0,3094.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Western,Kibaale,2498.0,2539.0,2523.0,2321.0,2725.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Western,Kibaale,2853.0,2944.0,2908.0,2675.0,3141.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Western,Kibaale,3114.0,3226.0,3181.0,2927.0,3435.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Western,Kibaale,3267.0,3337.0,3309.0,3044.0,3574.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Western,Kibaale,3138.0,3222.0,3188.0,2933.0,3443.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Western,Kibaale,2967.0,3025.0,3002.0,2762.0,3242.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Western,Kibaale,2435.0,2472.0,2457.0,2260.0,2654.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Western,Kibaale,2247.0,2316.0,2288.0,2105.0,2471.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Western,Kibaale,2650.0,2725.0,2695.0,2479.0,2911.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Western,Kibaale,3060.0,3171.0,3127.0,2877.0,3377.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Western,Kibaale,3060.0,3165.0,3123.0,2873.0,3373.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Western,Kibaale,2667.0,2749.0,2716.0,2499.0,2933.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Western,Kyegegwa,2524.0,2619.0,2581.0,2375.0,2787.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Western,Kyegegwa,2889.0,2937.0,2918.0,2685.0,3151.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Western,Kyegegwa,3185.0,3271.0,3237.0,2978.0,3496.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Western,Kyegegwa,3243.0,3333.0,3297.0,3033.0,3561.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Western,Kyegegwa,3230.0,3339.0,3295.0,3031.0,3559.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Western,Kyegegwa,3013.0,3085.0,3056.0,2812.0,3300.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Western,Kyegegwa,2438.0,2512.0,2482.0,2283.0,2681.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Western,Kyegegwa,2260.0,2289.0,2277.0,2095.0,2459.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Western,Kyegegwa,2657.0,2752.0,2714.0,2497.0,2931.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Western,Kyegegwa,3113.0,3227.0,3181.0,2927.0,3435.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Western,Kyegegwa,3102.0,3191.0,3155.0,2903.0,3407.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Western,Kyegegwa,2667.0,2697.0,2685.0,2470.0,2900.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Western,Kasese,2603.0,2697.0,2659.0,2446.0,2872.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Western,Kasese,2913.0,3006.0,2969.0,2731.0,3207.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Western,Kasese,3278.0,3315.0,3300.0,3036.0,3564.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Western,Kasese,3451.0,3526.0,3496.0,3216.0,3776.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Western,Kasese,3347.0,3431.0,3397.0,3125.0,3669.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Western,Kasese,3102.0,3180.0,3149.0,2897.0,3401.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Western,Kasese,2564.0,2636.0,2607.0,2398.0,2816.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Western,Kasese,2391.0,2423.0,2410.0,2217.0,2603.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Western,Kasese,2695.0,2752.0,2729.0,2511.0,2947.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Western,Kasese,3123.0,3238.0,3192.0,2937.0,3447.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Western,Kasese,3200.0,3307.0,3264.0,3003.0,3525.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Western,Kasese,2738.0,2838.0,2798.0,2574.0,3022.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Western,Mutukula,2931.0,3027.0,2989.0,2750.0,3228.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Western,Mutukula,3250.0,3320.0,3292.0,3029.0,3555.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Western,Mutukula,3595.0,3684.0,3648.0,3356.0,3940.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Western,Mutukula,3660.0,3708.0,3689.0,3394.0,3984.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Western,Mutukula,3600.0,3681.0,3649.0,3357.0,3941.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Western,Mutukula,3289.0,3369.0,3337.0,3070.0,3604.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Western,Mutukula,2787.0,2895.0,2852.0,2624.0,3080.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Western,Mutukula,2548.0,2635.0,2600.0,2392.0,2808.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Western,Mutukula,2995.0,3092.0,3053.0,2809.0,3297.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Western,Mutukula,3521.0,3658.0,3603.0,3315.0,3891.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Western,Mutukula,3556.0,3686.0,3634.0,3343.0,3925.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Western,Mutukula,2954.0,3005.0,2985.0,2746.0,3224.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Northern,Gulu,2567.0,2599.0,2586.0,2379.0,2793.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Northern,Gulu,2855.0,2967.0,2922.0,2688.0,3156.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Northern,Gulu,3227.0,3329.0,3288.0,3025.0,3551.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Northern,Gulu,3313.0,3369.0,3347.0,3079.0,3615.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Northern,Gulu,3175.0,3257.0,3224.0,2966.0,3482.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Northern,Gulu,2991.0,3071.0,3039.0,2796.0,3282.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Northern,Gulu,2463.0,2489.0,2479.0,2281.0,2677.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Northern,Gulu,2308.0,2367.0,2343.0,2156.0,2530.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Northern,Gulu,2613.0,2702.0,2666.0,2453.0,2879.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Northern,Gulu,3108.0,3230.0,3181.0,2927.0,3435.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Northern,Gulu,3140.0,3178.0,3163.0,2910.0,3416.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Northern,Gulu,2709.0,2773.0,2747.0,2527.0,2967.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Northern,Lira,2566.0,2630.0,2604.0,2396.0,2812.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Northern,Lira,2808.0,2842.0,2828.0,2602.0,3054.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Northern,Lira,3071.0,3112.0,3096.0,2848.0,3344.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Northern,Lira,3245.0,3329.0,3295.0,3031.0,3559.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Northern,Lira,3206.0,3280.0,3250.0,2990.0,3510.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Northern,Lira,2859.0,2912.0,2891.0,2660.0,3122.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Northern,Lira,2436.0,2521.0,2487.0,2288.0,2686.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Northern,Lira,2208.0,2295.0,2260.0,2079.0,2441.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Northern,Lira,2556.0,2609.0,2588.0,2381.0,2795.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Northern,Lira,2983.0,3082.0,3042.0,2799.0,3285.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Northern,Lira,3117.0,3215.0,3176.0,2922.0,3430.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Northern,Lira,2556.0,2641.0,2607.0,2398.0,2816.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Northern,Kiryadongo,2473.0,2546.0,2517.0,2316.0,2718.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Northern,Kiryadongo,2705.0,2773.0,2746.0,2526.0,2966.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Northern,Kiryadongo,2974.0,3027.0,3006.0,2766.0,3246.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Northern,Kiryadongo,3159.0,3225.0,3199.0,2943.0,3455.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Northern,Kiryadongo,3016.0,3056.0,3040.0,2797.0,3283.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Northern,Kiryadongo,2848.0,2901.0,2880.0,2650.0,3110.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Northern,Kiryadongo,2383.0,2460.0,2429.0,2235.0,2623.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Northern,Kiryadongo,2167.0,2211.0,2193.0,2018.0,2368.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Northern,Kiryadongo,2463.0,2541.0,2510.0,2309.0,2711.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Northern,Kiryadongo,2924.0,3025.0,2985.0,2746.0,3224.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Northern,Kiryadongo,2951.0,3011.0,2987.0,2748.0,3226.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Northern,Kiryadongo,2523.0,2602.0,2570.0,2364.0,2776.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Northern,Bweyale,2415.0,2508.0,2471.0,2273.0,2669.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Northern,Bweyale,2617.0,2710.0,2673.0,2459.0,2887.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Northern,Bweyale,2906.0,3021.0,2975.0,2737.0,3213.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Northern,Bweyale,2998.0,3056.0,3033.0,2790.0,3276.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Northern,Bweyale,3035.0,3088.0,3067.0,2822.0,3312.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Northern,Bweyale,2782.0,2879.0,2840.0,2613.0,3067.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Northern,Bweyale,2256.0,2313.0,2290.0,2107.0,2473.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Northern,Bweyale,2086.0,2115.0,2103.0,1935.0,2271.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Northern,Bweyale,2419.0,2509.0,2473.0,2275.0,2671.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Northern,Bweyale,2865.0,2946.0,2914.0,2681.0,3147.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Northern,Bweyale,2951.0,3049.0,3010.0,2769.0,3251.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Northern,Bweyale,2507.0,2567.0,2543.0,2340.0,2746.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Northern,Nwoya,2404.0,2459.0,2437.0,2242.0,2632.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Northern,Nwoya,2716.0,2806.0,2770.0,2548.0,2992.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Northern,Nwoya,2988.0,3065.0,3034.0,2791.0,3277.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Northern,Nwoya,3110.0,3183.0,3154.0,2902.0,3406.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Northern,Nwoya,2993.0,3074.0,3042.0,2799.0,3285.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Northern,Nwoya,2819.0,2851.0,2838.0,2611.0,3065.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Northern,Nwoya,2293.0,2321.0,2310.0,2125.0,2495.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Northern,Nwoya,2143.0,2169.0,2159.0,1986.0,2332.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Northern,Nwoya,2478.0,2522.0,2504.0,2304.0,2704.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Northern,Nwoya,2938.0,3049.0,3005.0,2765.0,3245.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Northern,Nwoya,2966.0,3028.0,3003.0,2763.0,3243.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Northern,Nwoya,2519.0,2555.0,2541.0,2338.0,2744.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Northern,Alebtong,2370.0,2432.0,2407.0,2214.0,2600.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Northern,Alebtong,2572.0,2636.0,2610.0,2401.0,2819.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Northern,Alebtong,2916.0,2958.0,2941.0,2706.0,3176.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Northern,Alebtong,2989.0,3044.0,3022.0,2780.0,3264.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Northern,Alebtong,2925.0,2996.0,2968.0,2731.0,3205.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Northern,Alebtong,2739.0,2839.0,2799.0,2575.0,3023.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Northern,Alebtong,2219.0,2291.0,2262.0,2081.0,2443.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Northern,Alebtong,2056.0,2099.0,2082.0,1915.0,2249.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Northern,Alebtong,2380.0,2464.0,2430.0,2236.0,2624.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Northern,Alebtong,2752.0,2822.0,2794.0,2570.0,3018.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Northern,Alebtong,2843.0,2922.0,2890.0,2659.0,3121.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Northern,Alebtong,2454.0,2484.0,2472.0,2274.0,2670.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Northern,Pader,2366.0,2437.0,2409.0,2216.0,2602.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Northern,Pader,2627.0,2685.0,2662.0,2449.0,2875.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Northern,Pader,2928.0,2986.0,2963.0,2726.0,3200.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Northern,Pader,3010.0,3114.0,3072.0,2826.0,3318.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Northern,Pader,2924.0,3020.0,2982.0,2743.0,3221.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Northern,Pader,2637.0,2672.0,2658.0,2445.0,2871.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Northern,Pader,2226.0,2271.0,2253.0,2073.0,2433.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Northern,Pader,2099.0,2134.0,2120.0,1950.0,2290.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Northern,Pader,2388.0,2429.0,2413.0,2220.0,2606.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Northern,Pader,2739.0,2782.0,2765.0,2544.0,2986.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Northern,Pader,2803.0,2900.0,2861.0,2632.0,3090.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Northern,Pader,2445.0,2508.0,2483.0,2284.0,2682.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Northern,Kitgum,2260.0,2337.0,2306.0,2122.0,2490.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Northern,Kitgum,2530.0,2574.0,2556.0,2352.0,2760.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Northern,Kitgum,2894.0,2942.0,2923.0,2689.0,3157.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Northern,Kitgum,2951.0,3061.0,3017.0,2776.0,3258.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Northern,Kitgum,2892.0,2988.0,2950.0,2714.0,3186.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Northern,Kitgum,2617.0,2709.0,2672.0,2458.0,2886.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Northern,Kitgum,2177.0,2232.0,2210.0,2033.0,2387.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Northern,Kitgum,2043.0,2093.0,2073.0,1907.0,2239.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Northern,Kitgum,2373.0,2427.0,2405.0,2213.0,2597.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Northern,Kitgum,2780.0,2884.0,2842.0,2615.0,3069.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Northern,Kitgum,2834.0,2940.0,2898.0,2666.0,3130.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Northern,Kitgum,2341.0,2418.0,2387.0,2196.0,2578.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Eastern,Mbale,2730.0,2823.0,2786.0,2563.0,3009.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Eastern,Mbale,3049.0,3134.0,3100.0,2852.0,3348.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Eastern,Mbale,3337.0,3422.0,3388.0,3117.0,3659.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Eastern,Mbale,3478.0,3563.0,3529.0,3247.0,3811.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Eastern,Mbale,3458.0,3522.0,3496.0,3216.0,3776.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Eastern,Mbale,3190.0,3300.0,3256.0,2996.0,3516.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Eastern,Mbale,2654.0,2688.0,2674.0,2460.0,2888.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Eastern,Mbale,2390.0,2460.0,2432.0,2237.0,2627.0,Aug 2026
